"","coefficient","posterior.mean","lower","upper","sd","model","species"
"Anophelesmaculipennissl_temperatureC","temperatureC","-0.00999535906641692","-0.132960446341166","0.110807051921114","0.061593073607848","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.000201385373027011","-0.00444657837117324","0.0046262938471202","0.00235134419014501","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_salinityPPT","salinityPPT","0.0169195342208893","-0.0268697913195309","0.0661479774588297","0.0255056394696813","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_waterCrowfootRanunculus","waterCrowfootRanunculus","0.621720273692175","0.213448024241536","1.06050511005832","0.226483413567721","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.444482063089508","-0.196811104101903","1.06861719899933","0.329464219199894","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_filamentousAlgae","filamentousAlgae","0.919889691217406","0.453544126675933","1.35548407131485","0.231301801978902","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_emergentGrass","emergentGrass","0.035960701675896","-0.765088072313458","0.793362534034672","0.416709797273046","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.617132831944354","-1.83840000594595","0.712575566797537","0.691147994313642","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_bulrushesTypha","bulrushesTypha","-0.523674279506823","-1.1326325650877","0.233539784352648","0.349067379655128","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_reedsPhragmites","reedsPhragmites","0.478229176323287","-0.0107833397733788","0.952321335690158","0.240549863191161","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_marestailHippuris","marestailHippuris","0.268590658275291","-0.192052332509187","0.714614891693653","0.241516196512045","Clark","Anopheles_maculipennis_sl"
"Anophelesmaculipennissl_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","1.14475770575925","0.546148770017609","1.8370597978561","0.323820321322719","Clark","Anopheles_maculipennis_sl"
"waterboatmenCorixidae_intercept","intercept","-3.55591042507511","-7.00484842867504","-0.579329478493627","1.58789543963205","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_depthCM","depthCM","-0.0184335268644194","-0.0341774837699567","-0.00527586395763302","0.00754788931013886","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_temperatureC","temperatureC","0.147567082892609","0.00887323519752658","0.300341097971836","0.0708345333551373","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.00151011932135857","-0.00601970957187969","0.00342370821180666","0.00256020144062556","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_salinityPPT","salinityPPT","-0.015768827645597","-0.0649099704122744","0.0345914340120363","0.0250418194800397","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_waterCrowfootRanunculus","waterCrowfootRanunculus","-0.0721762118993576","-0.532465145809761","0.379917387922224","0.239355958573212","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_rushesJuncusOrScirpus","rushesJuncusOrScirpus","1.12926368884665","0.57042554920057","1.72809501248593","0.311533766132518","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_filamentousAlgae","filamentousAlgae","0.628890461292565","0.236566389623863","1.00342112881939","0.204671033576388","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_emergentGrass","emergentGrass","-0.332863936501294","-1.24908595455615","0.674487491082932","0.480492446764333","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","0.634000636840046","-0.75388631637463","2.13761356595927","0.745134833222996","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_bulrushesTypha","bulrushesTypha","0.170483689048826","-0.415136830353708","0.863744254478277","0.363270146066248","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_reedsPhragmites","reedsPhragmites","1.31301759121581","0.850108728443979","1.80761651601795","0.257909822050905","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_marestailHippuris","marestailHippuris","0.728366847231465","0.213456434490213","1.28659994722834","0.284319974125425","Clark","waterboatmen__Corixidae"
"waterboatmenCorixidae_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.172907746291133","-0.351462132183672","0.822625845328168","0.288642432688499","Clark","waterboatmen__Corixidae"
"divingbeetlesDysticidae_intercept","intercept","-0.0420130096524526","-3.18226569832862","2.93665672862849","1.60042062395441","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_depthCM","depthCM","-0.00541655339011282","-0.0194767610194622","0.00822289584220066","0.00703189130255242","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_temperatureC","temperatureC","-0.0449802037580535","-0.170261561356016","0.0808553790006367","0.0688204681973551","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.00741730137781793","-0.0122603270719924","-0.00226321363652102","0.00262867202225958","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_salinityPPT","salinityPPT","-0.00709604580207571","-0.0539963772782232","0.04174743161186","0.0254553938658847","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_waterCrowfootRanunculus","waterCrowfootRanunculus","0.275447283835635","-0.139985505980555","0.704307150930766","0.224267600142156","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.173355859678483","-0.450167492251171","0.817459657475791","0.324807036719972","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_filamentousAlgae","filamentousAlgae","-0.136181317247363","-0.502728642043593","0.205051632097068","0.196092462136651","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_emergentGrass","emergentGrass","-0.0145542858343534","-0.842971312537513","0.878214239773215","0.471530207818597","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.239269478002598","-1.58180249054906","1.06971966051588","0.646765761510125","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_bulrushesTypha","bulrushesTypha","0.654018984716962","-0.0359194250049431","1.31437089677666","0.347982737876813","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_reedsPhragmites","reedsPhragmites","0.351789880332161","-0.084741477938991","0.802301314737941","0.239198108666674","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_marestailHippuris","marestailHippuris","0.0241111356584466","-0.50182423668683","0.472222955355405","0.264792961261731","Clark","diving_beetles__Dysticidae"
"divingbeetlesDysticidae_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.168341787585095","-0.503425484360717","0.835025361113184","0.33445606351445","Clark","diving_beetles__Dysticidae"
"damselfliesZygoptera_intercept","intercept","-1.87134727355197","-5.15306246305462","0.885297147092453","1.63956645677943","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_depthCM","depthCM","0.001866691456477","-0.0129704140044222","0.0187540823765088","0.008350280803594","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_temperatureC","temperatureC","0.0552761932024559","-0.0613879613733717","0.193634950455953","0.0698840325990087","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.00222289962927261","-0.00762801318428357","0.00313268448206208","0.00282962165267043","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_salinityPPT","salinityPPT","0.00270078802216744","-0.0390186655524647","0.0480839686185015","0.0221055288661614","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_waterCrowfootRanunculus","waterCrowfootRanunculus","0.4054009268003","-0.0449067997653086","0.870525734896597","0.227223023379738","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.599249937456357","0.0475763785468873","1.16191334603254","0.314271499533327","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_filamentousAlgae","filamentousAlgae","0.440625808653541","0.0253546615049003","0.820383998824945","0.222954664252313","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_emergentGrass","emergentGrass","-0.43998760979639","-1.29588892315502","0.39176383594551","0.455553843739664","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.932191583354057","-2.15482554808777","0.260636296019533","0.619541360090259","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_bulrushesTypha","bulrushesTypha","0.408894163774786","-0.20346237867295","1.18425468492311","0.339131602174067","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_reedsPhragmites","reedsPhragmites","0.210638398406521","-0.247819270350102","0.673578098259312","0.24120730706885","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_marestailHippuris","marestailHippuris","0.769818471085101","0.0972950137374487","1.38114901465282","0.356904929353135","Clark","damselflies__Zygoptera"
"damselfliesZygoptera_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","-0.0872614253304015","-0.693037947976785","0.566434411894735","0.326094330616574","Clark","damselflies__Zygoptera"
"swimmingbeetlesHaliplidae_intercept","intercept","-3.38418766721589","-6.71064887009069","-0.416491281052854","1.6459641000504","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_depthCM","depthCM","0.00652079884349505","-0.00959642334935622","0.0223525186101967","0.00856887958191445","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_temperatureC","temperatureC","0.123117975938272","-0.0113265992536271","0.276652762236318","0.074637392444162","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.000425583712284886","-0.00549520192884204","0.00382917226188386","0.00244410698963304","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_salinityPPT","salinityPPT","-0.0284616822342612","-0.0757424244457828","0.0200206376813259","0.0234286584652535","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_waterCrowfootRanunculus","waterCrowfootRanunculus","0.212448970634635","-0.225016002597952","0.681560674732478","0.246811066251695","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.0772730453758919","-0.516674853400369","0.727983006904086","0.338850683252718","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_filamentousAlgae","filamentousAlgae","0.419037833122099","0.0143912737438724","0.811054385643646","0.220448900525008","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_emergentGrass","emergentGrass","-0.0489031216887444","-0.776621409726215","0.793899635856415","0.441967145974685","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","0.0913919633385537","-1.15965412025486","1.45656172644046","0.701945238483609","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_bulrushesTypha","bulrushesTypha","-0.298418209854482","-0.945959080603403","0.471262860021761","0.35759844401063","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_reedsPhragmites","reedsPhragmites","0.466493184002604","-4.82964942749462e-05","0.965246489587009","0.261161721379763","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_marestailHippuris","marestailHippuris","-0.373309628573827","-0.938219999054698","0.262282363879259","0.312065897922483","Clark","swimming_beetles__Haliplidae"
"swimmingbeetlesHaliplidae_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.77871085761998","0.125961535165124","1.35558655980938","0.325616608195495","Clark","swimming_beetles__Haliplidae"
"opossumshrimpsMysidae_intercept","intercept","-0.869348755883319","-3.71476795094239","1.76043887974765","1.46685590397264","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_depthCM","depthCM","0.00240135609132935","-0.0129764290993079","0.0187408824180983","0.00798134779151123","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_temperatureC","temperatureC","0.118218700058002","0.00212253010617532","0.235808245389807","0.0649660568485197","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_oxidationReductionPotentialMv","oxidationReductionPotentialMv","0.00522988275446493","0.000883068583225604","0.0101591706625741","0.00255890409033774","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_salinityPPT","salinityPPT","-0.00430827596539395","-0.0525813537093503","0.0449227896699477","0.0255571393016529","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_waterCrowfootRanunculus","waterCrowfootRanunculus","-0.252055181737996","-0.690487550728067","0.243874430961","0.254075617325828","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_rushesJuncusOrScirpus","rushesJuncusOrScirpus","-1.28413559852362","-1.88597805398496","-0.366880956623209","0.381236961773009","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_filamentousAlgae","filamentousAlgae","-0.784310097467667","-1.19606658843069","-0.356233478044151","0.2046630220282","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_emergentGrass","emergentGrass","-0.304762019818071","-1.04478824084925","0.669521987862938","0.427651713116924","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.0808587360000042","-1.42150567578739","1.00343048371023","0.647241227007113","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_bulrushesTypha","bulrushesTypha","-0.994426875819236","-1.6401931637556","-0.300802538446776","0.354881989834373","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_reedsPhragmites","reedsPhragmites","0.745051286723983","0.0513901166785247","1.25491955208596","0.298421172760861","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_marestailHippuris","marestailHippuris","-0.211900394617272","-0.880201400700039","0.336644840684175","0.308798352174943","Clark","opossum_shrimps__Mysidae"
"opossumshrimpsMysidae_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","-0.160983788649465","-0.743111903290118","0.372674994892235","0.286567705248834","Clark","opossum_shrimps__Mysidae"
"ditchshrimpGammarus_intercept","intercept","-3.0952374195141","-6.34201827947186","-0.302521936094236","1.55227940833779","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_depthCM","depthCM","0.00321467435276788","-0.0142107243658436","0.0188143575865975","0.00864246760002958","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_temperatureC","temperatureC","0.137176285865115","0.0100775451018528","0.271669205801254","0.067563915060419","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_oxidationReductionPotentialMv","oxidationReductionPotentialMv","0.00341214796647624","-0.00184521481196831","0.00797619459623914","0.00250123489462088","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_salinityPPT","salinityPPT","0.0296207442560114","-0.0262114717878863","0.0821401965042856","0.027195207561163","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_waterCrowfootRanunculus","waterCrowfootRanunculus","0.146768879860713","-0.330933366614018","0.629669774662148","0.247666364022717","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.0802499891835754","-0.458690032919728","0.726717862306496","0.313136362977048","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_filamentousAlgae","filamentousAlgae","-0.494337796826663","-0.827302729123506","-0.0992368831035362","0.198496647146877","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_emergentGrass","emergentGrass","-0.540939877390586","-1.34939102282865","0.160496144287828","0.384398295402757","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","0.059762372071462","-1.09971430161969","1.2169195221475","0.623923357492532","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_bulrushesTypha","bulrushesTypha","-0.653610970814664","-1.2375881776562","0.0459114337969461","0.321104513608687","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_reedsPhragmites","reedsPhragmites","0.69770269793241","0.226289829870558","1.20281698659377","0.244730698487089","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_marestailHippuris","marestailHippuris","-0.111352603664886","-0.638516579787033","0.423409845461066","0.287054041513531","Clark","ditch_shrimp__Gammarus"
"ditchshrimpGammarus_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.789805509250254","0.215987933694802","1.5117272687133","0.320769142341185","Clark","ditch_shrimp__Gammarus"
"beetlelarvaeColeoptera_intercept","intercept","-6.41616160458287","-9.18425572795799","-3.65255002313147","1.44148587187018","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_depthCM","depthCM","-0.0093237359395554","-0.0230317913233483","0.00485205024810804","0.00723136036393614","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_temperatureC","temperatureC","0.229659255955089","0.116443060030102","0.342169218362701","0.0626324431086173","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.00218985246734708","-0.00653899226922699","0.00213086838575869","0.00238712084659884","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_salinityPPT","salinityPPT","0.00629696084304963","-0.038356226286903","0.0500905667921851","0.0237246813532872","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_waterCrowfootRanunculus","waterCrowfootRanunculus","-0.104816216271554","-0.459831923344976","0.301502790800678","0.197282802632255","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.673476708333981","0.102807069944115","1.25308753397168","0.298010047300127","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_filamentousAlgae","filamentousAlgae","0.387450542716929","0.0036368933709215","0.723305447963357","0.186274683303682","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_emergentGrass","emergentGrass","0.400236574089602","-0.390170086331119","1.23298183966888","0.44331865782911","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_ivyLeafedDuckweedLemnaTriscula","ivyLeafedDuckweedLemnaTriscula","-0.554563537897263","-1.58775284234414","0.44240269238664","0.559098223337654","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_bulrushesTypha","bulrushesTypha","0.735770131664966","0.0859397824185942","1.27761522829258","0.321488169472233","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_reedsPhragmites","reedsPhragmites","0.0479512861643239","-0.444844383812232","0.491726734647827","0.237339149717279","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_marestailHippuris","marestailHippuris","0.367187888748994","-0.0805986835432695","0.840302884855753","0.253179449624797","Clark","beetle_larvae__Coleoptera"
"beetlelarvaeColeoptera_commonDuckweedLemnaMinor","commonDuckweedLemnaMinor","0.200695631453564","-0.356210418961981","0.753383620927727","0.297654635859002","Clark","beetle_larvae__Coleoptera"
"dragonfliesAnisoptera_intercept","intercept","-0.296210331278041","-2.24354404888295","1.96042034767897","1.08378989677991","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_depthCM","depthCM","-0.000503239386513475","-0.0112355571943969","0.00970060824706437","0.00572093115856958","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_temperatureC","temperatureC","-0.0647380051259789","-0.164400669533964","0.0175577025189567","0.0466778039572859","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_oxidationReductionPotentialMv","oxidationReductionPotentialMv","-0.00544743528371066","-0.00901032981556935","-0.00167040593236285","0.00191468862579453","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_salinityPPT","salinityPPT","-0.000992040479504052","-0.0351828285132865","0.0353443067133159","0.0188554474663677","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_waterCrowfootRanunculus","waterCrowfootRanunculus","0.13037111397938","-0.184392692356057","0.477603812337659","0.169751057143206","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_rushesJuncusOrScirpus","rushesJuncusOrScirpus","0.0519996114475679","-0.396061756449563","0.480320629794302","0.221994744026035","Clark","dragonflies__Anisoptera"
"dragonfliesAnisoptera_filamentousAlgae","filamentousAlgae","0.016724761761356","-0.289374520547208","0.311172537056717","0.145133184158131","Clark","dragonflies__Anisoptera"
