"","coefficient","posterior.mean","lower","upper","sd","model","species"
"48","water_crowfoot__Ranunculus","0.607005560148952","-0.00888597695921649","1.24594077569276","0.317292255359991","BayesComm","Anopheles_maculipennis_sl"
"49","rushes__Juncus_or_Scirpus","1.18281217094047","0.0636067245129249","2.44231596827286","0.605796766269218","BayesComm","Anopheles_maculipennis_sl"
"50","filamentous_algae","1.16615767662712","0.651316757256985","1.70225653704251","0.272023160588179","BayesComm","Anopheles_maculipennis_sl"
"51","emergent_grass","0.175372398572408","-1.47717583373607","1.87297651729358","0.854869997017455","BayesComm","Anopheles_maculipennis_sl"
"52","ivy_leafed_duckweed__Lemna_trisulca","-0.65359761035093","-2.44991588071068","1.07712346200526","0.89725160314729","BayesComm","Anopheles_maculipennis_sl"
"53","bulrushes__Typha","0.146417402394539","-0.822618858090587","1.12915243049684","0.501970507740253","BayesComm","Anopheles_maculipennis_sl"
"54","reeds_Phragmites","0.297996011179528","-0.471782317254748","1.04668752290739","0.386789427092294","BayesComm","Anopheles_maculipennis_sl"
"55","marestail__Hippuris","0.44308047787854","-0.362773053868721","1.25089339766881","0.411533900212475","BayesComm","Anopheles_maculipennis_sl"
"56","common_duckweed__Lemna_minor","0.663190454777444","-0.177587263838103","1.54411473763306","0.441198624881182","BayesComm","Anopheles_maculipennis_sl"
"57","intercept","-1.16018437590991","-2.01643711566829","-0.326551970903574","0.430460302347341","BayesComm","waterboatmen__Corixidae"
"58","depth__cm","-0.291183395991111","-0.55567921763158","-0.0327139594431912","0.133296892312949","BayesComm","waterboatmen__Corixidae"
"59","temperature__C","0.23318846256871","-0.0608923846893384","0.530789313686701","0.152337216785886","BayesComm","waterboatmen__Corixidae"
"60","oxidation_reduction_potential__Mv","-0.121238293551586","-0.428188454246235","0.183076155275705","0.157904950156358","BayesComm","waterboatmen__Corixidae"
"61","salinity__ppt","-0.606083580872911","-1.09446278296662","-0.136862542987055","0.244633149157084","BayesComm","waterboatmen__Corixidae"
"62","water_crowfoot__Ranunculus","0.358390416349303","-0.28778022901605","1.02175515732345","0.333551230894","BayesComm","waterboatmen__Corixidae"
"63","rushes__Juncus_or_Scirpus","1.20604536994252","0.371632248997651","2.06973813677999","0.434664824075966","BayesComm","waterboatmen__Corixidae"
"64","filamentous_algae","0.362937933055711","-0.172604980761914","0.901953580080105","0.273062107169155","BayesComm","waterboatmen__Corixidae"
"65","emergent_grass","-0.637623802400708","-2.15411288619637","0.830455728002363","0.761682160834311","BayesComm","waterboatmen__Corixidae"
"66","ivy_leafed_duckweed__Lemna_trisulca","0.32271775263368","-1.30462557423038","2.10865171004108","0.869891471276739","BayesComm","waterboatmen__Corixidae"
"67","bulrushes__Typha","-0.136842808722378","-1.03205608457457","0.779334016992463","0.464255254141765","BayesComm","waterboatmen__Corixidae"
"68","reeds_Phragmites","1.33190779216391","0.577629134842027","2.12390798250466","0.395196686779727","BayesComm","waterboatmen__Corixidae"
"69","marestail__Hippuris","0.522879895722745","-0.275041344949295","1.34294329151575","0.414749961208825","BayesComm","waterboatmen__Corixidae"
"70","common_duckweed__Lemna_minor","0.04254111253856","-0.80729934400816","0.900534923432405","0.438632839520563","BayesComm","waterboatmen__Corixidae"
"71","intercept","-1.70678754258199","-2.71204896777319","-0.76118674418976","0.495120769664255","BayesComm","diving_beetles__Dysticidae"
"72","depth__cm","-0.0897175276444206","-0.427014372814266","0.228276138284391","0.165217127414647","BayesComm","diving_beetles__Dysticidae"
"73","temperature__C","0.00277164916735058","-0.318177273601685","0.318576990976773","0.161259132047239","BayesComm","diving_beetles__Dysticidae"
"74","oxidation_reduction_potential__Mv","-0.141542633561031","-0.451679761950592","0.161319316623292","0.156257663780187","BayesComm","diving_beetles__Dysticidae"
"75","salinity__ppt","-0.122269902457538","-0.6517870818686","0.340272612575957","0.253154789835926","BayesComm","diving_beetles__Dysticidae"
"76","water_crowfoot__Ranunculus","0.28683334229115","-0.360908426715159","0.923583871067858","0.328884104090934","BayesComm","diving_beetles__Dysticidae"
"77","rushes__Juncus_or_Scirpus","0.744538838505327","-0.182320146569874","1.73726600548486","0.488617239905872","BayesComm","diving_beetles__Dysticidae"
"78","filamentous_algae","-0.0306798611848969","-0.579708508080942","0.513690637107788","0.280573188382823","BayesComm","diving_beetles__Dysticidae"
"79","emergent_grass","-2.93504227219188","-7.32294330479077","-0.0350499666278716","1.86413559889148","BayesComm","diving_beetles__Dysticidae"
"80","ivy_leafed_duckweed__Lemna_trisulca","-0.281763535833026","-2.04736983092423","1.38819303877291","0.872080283697259","BayesComm","diving_beetles__Dysticidae"
"81","bulrushes__Typha","0.752995487477654","-0.132705331725679","1.66421682518801","0.454749410737555","BayesComm","diving_beetles__Dysticidae"
"82","reeds_Phragmites","0.433357427230936","-0.243671521474436","1.10184269535605","0.338284358996713","BayesComm","diving_beetles__Dysticidae"
"83","marestail__Hippuris","-0.0284994847721877","-0.906837591067003","0.808843921479994","0.435835581672023","BayesComm","diving_beetles__Dysticidae"
"84","common_duckweed__Lemna_minor","0.451955014769191","-0.395536060896582","1.26136442012094","0.419773857996573","BayesComm","diving_beetles__Dysticidae"
"85","intercept","-0.892149436205168","-1.78704249694161","-0.0195576975097248","0.453734684161532","BayesComm","damselflies__Zygoptera"
"86","depth__cm","-0.0140103777156247","-0.273175929384472","0.243118997228088","0.130644621986288","BayesComm","damselflies__Zygoptera"
"87","temperature__C","0.0232915634322075","-0.260289592853541","0.299259030602263","0.142014329448758","BayesComm","damselflies__Zygoptera"
"88","oxidation_reduction_potential__Mv","-0.0447949876696069","-0.363105989715418","0.268399109337476","0.162186861166437","BayesComm","damselflies__Zygoptera"
"89","salinity__ppt","0.00612555504556258","-0.343723390574232","0.304322048565075","0.165211692379627","BayesComm","damselflies__Zygoptera"
"90","water_crowfoot__Ranunculus","0.693178200581681","-0.0146441896644393","1.44357073837729","0.376202159822246","BayesComm","damselflies__Zygoptera"
"91","rushes__Juncus_or_Scirpus","0.779236339182206","-0.086414906981568","1.69203173789586","0.455121225918657","BayesComm","damselflies__Zygoptera"
"92","filamentous_algae","0.710361330157979","0.16311266786415","1.27370471569258","0.282905507291558","BayesComm","damselflies__Zygoptera"
"93","emergent_grass","-0.405834055320065","-1.75838104671194","0.981021112164121","0.707448663037374","BayesComm","damselflies__Zygoptera"
"94","ivy_leafed_duckweed__Lemna_trisulca","-0.967658948693698","-2.7714713676366","0.741559713691009","0.897399988939587","BayesComm","damselflies__Zygoptera"
"95","bulrushes__Typha","-0.26756903321352","-1.26955565668125","0.679364743240913","0.497142538123286","BayesComm","damselflies__Zygoptera"
"96","reeds_Phragmites","0.202898754487759","-0.442497707151607","0.84446559653314","0.329158342537763","BayesComm","damselflies__Zygoptera"
"97","marestail__Hippuris","0.843229656397494","-0.0645244786622139","1.87683077544943","0.491318712763673","BayesComm","damselflies__Zygoptera"
"98","common_duckweed__Lemna_minor","0.380849573365311","-0.493023700530274","1.33545324455546","0.462840259823231","BayesComm","damselflies__Zygoptera"
"99","intercept","-1.12643091001675","-2.07383959877804","-0.245461458102045","0.466317421711695","BayesComm","swimming_beetles__Haliplidae"
"100","depth__cm","0.0588448640867379","-0.237764295060756","0.353758936386213","0.151234893034181","BayesComm","swimming_beetles__Haliplidae"
"101","temperature__C","0.276546376949399","-0.0218588388942476","0.582188816156008","0.155584539340012","BayesComm","swimming_beetles__Haliplidae"
"102","oxidation_reduction_potential__Mv","0.00828446319412927","-0.292757749784488","0.319156662995797","0.15789648807071","BayesComm","swimming_beetles__Haliplidae"
"103","salinity__ppt","-0.647471637367914","-1.18331780970342","-0.152772372519607","0.259996421701416","BayesComm","swimming_beetles__Haliplidae"
"104","water_crowfoot__Ranunculus","0.235176429525674","-0.382998884280424","0.854289782843226","0.317791224553921","BayesComm","swimming_beetles__Haliplidae"
"105","rushes__Juncus_or_Scirpus","0.0651979345669318","-0.823461366655249","1.00103057008711","0.461537767895589","BayesComm","swimming_beetles__Haliplidae"
"106","filamentous_algae","0.575853924393051","0.0271827762736607","1.11678582441931","0.278547523745784","BayesComm","swimming_beetles__Haliplidae"
"107","emergent_grass","-0.65103297716434","-2.15354899597088","0.651656586802711","0.715576826298567","BayesComm","swimming_beetles__Haliplidae"
"108","ivy_leafed_duckweed__Lemna_trisulca","-0.0704778639497223","-1.83150711814771","1.60168779069895","0.872512545819852","BayesComm","swimming_beetles__Haliplidae"
"109","bulrushes__Typha","-0.52306477206069","-1.58825496172637","0.49174532344197","0.528374010564675","BayesComm","swimming_beetles__Haliplidae"
"110","reeds_Phragmites","0.675428082864124","0.00962249949802059","1.34932021644772","0.339653848199024","BayesComm","swimming_beetles__Haliplidae"
"111","marestail__Hippuris","-0.611113833273976","-1.49557791693528","0.220846223533026","0.440278554633255","BayesComm","swimming_beetles__Haliplidae"
"112","common_duckweed__Lemna_minor","0.808102434351271","-0.0635241517544367","1.68872769623589","0.449461540707608","BayesComm","swimming_beetles__Haliplidae"
"113","intercept","0.500726806028868","-0.484716509425943","1.5389445490304","0.516596109595003","BayesComm","opossum_shrimps__Mysidae"
"114","depth__cm","0.170003939157286","-0.120853718698594","0.468495212056804","0.150032405382894","BayesComm","opossum_shrimps__Mysidae"
"115","temperature__C","0.286844488922603","-0.0768895605585933","0.654151221599449","0.185837178795256","BayesComm","opossum_shrimps__Mysidae"
"116","oxidation_reduction_potential__Mv","0.308220633669107","-0.159705995751354","0.831165549173075","0.25227033755428","BayesComm","opossum_shrimps__Mysidae"
"117","salinity__ppt","0.00883592793518242","-0.269843978343881","0.271119896768708","0.137381787286996","BayesComm","opossum_shrimps__Mysidae"
"118","water_crowfoot__Ranunculus","-0.0802675143855164","-0.806137500949936","0.643915841035604","0.372699451158625","BayesComm","opossum_shrimps__Mysidae"
"119","rushes__Juncus_or_Scirpus","-0.515101263583973","-1.5456535426686","0.478387497325309","0.511971485735698","BayesComm","opossum_shrimps__Mysidae"
"120","filamentous_algae","-1.46934817338326","-2.23147090098711","-0.784180260334849","0.370256546353225","BayesComm","opossum_shrimps__Mysidae"
"121","emergent_grass","-0.41319689272581","-1.93908874138849","1.09148784190254","0.77104002121514","BayesComm","opossum_shrimps__Mysidae"
"122","ivy_leafed_duckweed__Lemna_trisulca","-1.72552808147053","-6.79375941377363","2.05887319551725","2.34969633080049","BayesComm","opossum_shrimps__Mysidae"
"123","bulrushes__Typha","-1.32589053295943","-2.92198288576822","0.0280898771802522","0.751961642858875","BayesComm","opossum_shrimps__Mysidae"
"124","reeds_Phragmites","0.375431135637569","-0.256655334531659","1.04546650880369","0.334125531359225","BayesComm","opossum_shrimps__Mysidae"
"125","marestail__Hippuris","-1.20597534212579","-2.61178366668655","-0.0111653015532656","0.662995574283634","BayesComm","opossum_shrimps__Mysidae"
"126","common_duckweed__Lemna_minor","-0.495617954707344","-1.7190674023483","0.609744057082099","0.590640966712174","BayesComm","opossum_shrimps__Mysidae"
"127","intercept","-1.06740289236641","-2.06114542553927","-0.131305338620606","0.490301843416199","BayesComm","ditch_shrimp__Gammarus"
"128","depth__cm","0.0232759850384755","-0.252735263068325","0.304690875622449","0.143446668593129","BayesComm","ditch_shrimp__Gammarus"
"129","temperature__C","0.340302772267626","-4.73915585578427e-05","0.683508028341094","0.174791273441703","BayesComm","ditch_shrimp__Gammarus"
"130","oxidation_reduction_potential__Mv","0.332410326652785","-0.09647865363283","0.8103495234243","0.229634316311336","BayesComm","ditch_shrimp__Gammarus"
"131","salinity__ppt","0.0432621509767032","-0.316857140934294","0.332128500425282","0.165871805118326","BayesComm","ditch_shrimp__Gammarus"
"132","water_crowfoot__Ranunculus","0.173654402335387","-0.489430924877991","0.847764834920331","0.342622171603602","BayesComm","ditch_shrimp__Gammarus"
"133","rushes__Juncus_or_Scirpus","0.555269898772074","-0.372066691657594","1.5223881225417","0.483118537936245","BayesComm","ditch_shrimp__Gammarus"
"134","filamentous_algae","-0.662846392239345","-1.28134442218842","-0.0546283198235908","0.312705163893463","BayesComm","ditch_shrimp__Gammarus"
"135","emergent_grass","-0.821699782798144","-2.39446846455539","0.522509788016573","0.737754432458386","BayesComm","ditch_shrimp__Gammarus"
"136","ivy_leafed_duckweed__Lemna_trisulca","-2.25652209754082","-6.80443762950957","1.12197372004407","2.06611350873536","BayesComm","ditch_shrimp__Gammarus"
"137","bulrushes__Typha","-1.31312270766112","-2.72329164103794","-0.0937344662247879","0.66954965470982","BayesComm","ditch_shrimp__Gammarus"
"138","reeds_Phragmites","1.01867053244409","0.383885563854664","1.67664277869097","0.328978030674147","BayesComm","ditch_shrimp__Gammarus"
"139","marestail__Hippuris","-0.373820179277407","-1.3481159443356","0.496427811407468","0.469952251748626","BayesComm","ditch_shrimp__Gammarus"
"140","common_duckweed__Lemna_minor","1.12591858973369","0.15483474564579","2.18958846986701","0.517574428153036","BayesComm","ditch_shrimp__Gammarus"
"141","intercept","-5.22856169866153","-8.7553628454009","-2.94549792578408","1.45460516270022","BayesComm","beetle_larvae__Coleoptera"
"142","depth__cm","-0.85558247150403","-1.59079058978081","-0.178634920076137","0.363796681776099","BayesComm","beetle_larvae__Coleoptera"
"143","temperature__C","0.584897130801932","0.179537869696004","1.02549986234797","0.218627674652307","BayesComm","beetle_larvae__Coleoptera"
"144","oxidation_reduction_potential__Mv","-0.138925814784733","-0.586046140793909","0.301363409702787","0.226388682746469","BayesComm","beetle_larvae__Coleoptera"
"145","salinity__ppt","0.102650015017628","-0.459458610806181","0.571526874828707","0.260173429372942","BayesComm","beetle_larvae__Coleoptera"
"146","water_crowfoot__Ranunculus","0.421540806027795","-0.455659689504828","1.28927128869313","0.445710991172915","BayesComm","beetle_larvae__Coleoptera"
"147","rushes__Juncus_or_Scirpus","2.85410930538422","0.658221559514786","6.29750990204805","1.42326359269647","BayesComm","beetle_larvae__Coleoptera"
"148","filamentous_algae","0.882193730746821","0.104760285819874","1.66132790477086","0.394154019411852","BayesComm","beetle_larvae__Coleoptera"
"149","emergent_grass","0.385659151191461","-1.1229025749101","1.88468894830449","0.772446741606809","BayesComm","beetle_larvae__Coleoptera"
"150","ivy_leafed_duckweed__Lemna_trisulca","-2.17468802381133","-6.72757633131929","0.951417803950708","1.97694771410291","BayesComm","beetle_larvae__Coleoptera"
"151","bulrushes__Typha","1.21526570876311","0.0454023335858818","2.41319525339844","0.602595629916136","BayesComm","beetle_larvae__Coleoptera"
"152","reeds_Phragmites","-0.495923513654438","-2.18641230591231","0.862663485216552","0.782752637877325","BayesComm","beetle_larvae__Coleoptera"
"153","marestail__Hippuris","0.379914225023087","-0.599257280076245","1.33510466904889","0.498111522415909","BayesComm","beetle_larvae__Coleoptera"
"154","common_duckweed__Lemna_minor","0.98153549482213","-0.111290722596595","2.07754207253943","0.559935997176024","BayesComm","beetle_larvae__Coleoptera"
"155","intercept","-2.80002220829496","-5.08328389648802","-0.864288448922937","1.08271254011691","BayesComm","dragonflies__Anisoptera"
"156","depth__cm","0.0763263539336802","-0.432945053546874","0.529418117466338","0.246541015954184","BayesComm","dragonflies__Anisoptera"
"157","temperature__C","-0.324763175418728","-0.802751601247104","0.123162698616462","0.238120199663278","BayesComm","dragonflies__Anisoptera"
"158","oxidation_reduction_potential__Mv","-0.580883443012868","-1.03468596670822","-0.15021226476478","0.22735230657328","BayesComm","dragonflies__Anisoptera"
"159","salinity__ppt","-0.0578049517038816","-0.912029592706566","0.560871470960381","0.376717990790171","BayesComm","dragonflies__Anisoptera"
"160","water_crowfoot__Ranunculus","0.502972766624644","-0.653784339122491","1.65382799469692","0.58612283499592","BayesComm","dragonflies__Anisoptera"
"161","rushes__Juncus_or_Scirpus","0.761193618090085","-1.09311779302608","2.80188845262333","0.99180286855435","BayesComm","dragonflies__Anisoptera"
"162","filamentous_algae","0.062520437745854","-0.984623091308865","1.05278711099567","0.507504605292713","BayesComm","dragonflies__Anisoptera"
"163","emergent_grass","-2.09137774191725","-6.61401892686784","1.09880669825991","1.9914945169419","BayesComm","dragonflies__Anisoptera"
"164","ivy_leafed_duckweed__Lemna_trisulca","-1.77277167898352","-6.17545802135626","1.44473045415307","2.033674482983","BayesComm","dragonflies__Anisoptera"
"165","bulrushes__Typha","-0.411653557147042","-2.25064656150348","1.18499661706947","0.870179523117518","BayesComm","dragonflies__Anisoptera"
"166","reeds_Phragmites","-2.22407929053289","-6.45141620759852","0.351855744224958","1.79092824059146","BayesComm","dragonflies__Anisoptera"
"167","marestail__Hippuris","-0.32285902346376","-1.83558070706494","1.00082950315878","0.712250934184699","BayesComm","dragonflies__Anisoptera"
"168","common_duckweed__Lemna_minor","0.449578225781389","-0.79142441836567","1.63803477752503","0.625262579987159","BayesComm","dragonflies__Anisoptera"
"169","intercept","-1.88130672263233","-3.10298996954749","-0.798428113598157","0.588755165521423","BayesComm","mayflies__Ephemeroptera"
"170","depth__cm","-0.174364578802141","-0.531654803873457","0.166570710289235","0.179325935710096","BayesComm","mayflies__Ephemeroptera"
"171","temperature__C","0.362732170140504","0.0500029761700976","0.696539888986883","0.164578734584816","BayesComm","mayflies__Ephemeroptera"
"172","oxidation_reduction_potential__Mv","0.0682586683663194","-0.257025215798646","0.394868658589415","0.16593156166037","BayesComm","mayflies__Ephemeroptera"
"173","salinity__ppt","-0.876788225926756","-1.59393179469851","-0.242338006468138","0.343888845278557","BayesComm","mayflies__Ephemeroptera"
"174","water_crowfoot__Ranunculus","0.3428373447867","-0.252195550825113","0.937381052766133","0.304715182707028","BayesComm","mayflies__Ephemeroptera"
"175","rushes__Juncus_or_Scirpus","0.524170394481789","-0.555518181009518","1.71584785996218","0.581348453431198","BayesComm","mayflies__Ephemeroptera"
"176","filamentous_algae","0.4436344747133","-0.102085873276118","1.00555084119598","0.283229640025529","BayesComm","mayflies__Ephemeroptera"
"177","emergent_grass","-1.12840279571524","-2.81508708588645","0.426382453020805","0.822275684588016","BayesComm","mayflies__Ephemeroptera"
"178","ivy_leafed_duckweed__Lemna_trisulca","0.757152689460375","-0.779894834270813","2.36956027106433","0.803151444650999","BayesComm","mayflies__Ephemeroptera"
"179","bulrushes__Typha","0.434396027972456","-0.587180417688967","1.42562522761779","0.515684893626044","BayesComm","mayflies__Ephemeroptera"
"180","reeds_Phragmites","-0.133162877800918","-0.964551617605308","0.631036202384325","0.399778626491333","BayesComm","mayflies__Ephemeroptera"
"181","marestail__Hippuris","0.125659042792317","-0.662818530329095","0.891561149576154","0.40184301271293","BayesComm","mayflies__Ephemeroptera"
"182","common_duckweed__Lemna_minor","0.5572638740167","-0.250074710922983","1.38993541708777","0.419162501028231","BayesComm","mayflies__Ephemeroptera"
"183","intercept","-5.86316537007724","-9.51226620827328","-2.72014506534221","1.72809593289029","BayesComm","newts__Pleurodelinae"
"184","depth__cm","-1.66776405776149","-3.72683582833172","-0.249907306022873","0.867945245404672","BayesComm","newts__Pleurodelinae"
"185","temperature__C","-0.510876202350423","-1.18537895032354","0.0625523910309186","0.318860210141714","BayesComm","newts__Pleurodelinae"
"186","oxidation_reduction_potential__Mv","0.18980587339737","-0.456802746467206","0.972702756350434","0.367242692763557","BayesComm","newts__Pleurodelinae"
"187","salinity__ppt","0.174630360568923","-0.80757700808426","0.93079993284692","0.449548950247684","BayesComm","newts__Pleurodelinae"
"188","water_crowfoot__Ranunculus","0.201495605900787","-1.40733135169471","1.73911025852628","0.804693201139096","BayesComm","newts__Pleurodelinae"
"189","rushes__Juncus_or_Scirpus","1.59025607718361","-0.92026623412857","4.67710788121125","1.45228408501532","BayesComm","newts__Pleurodelinae"
"190","filamentous_algae","1.40828656045977","-0.0556227366762328","3.11270479315711","0.78800572553733","BayesComm","newts__Pleurodelinae"
"191","emergent_grass","-2.66715182867751","-7.60080822279694","1.25831736551781","2.29998933485688","BayesComm","newts__Pleurodelinae"
"192","ivy_leafed_duckweed__Lemna_trisulca","-1.97568199095238","-6.70781475443277","1.56259422341476","2.20600754331113","BayesComm","newts__Pleurodelinae"
"193","bulrushes__Typha","-0.0652396225514976","-1.9871054376177","1.77008059271953","0.949968227534516","BayesComm","newts__Pleurodelinae"
"194","reeds_Phragmites","-2.04939211812903","-7.11848090352853","1.28697419188134","2.11306286450409","BayesComm","newts__Pleurodelinae"
"195","marestail__Hippuris","0.150007983653733","-1.46879415178183","1.670418632583","0.781375022217664","BayesComm","newts__Pleurodelinae"
"196","common_duckweed__Lemna_minor","0.993567750412347","-0.605745543711757","2.66159274873295","0.822536318537917","BayesComm","newts__Pleurodelinae"
"197","intercept","-1.60806005070533","-3.02555419070213","-0.32393031524348","0.68958388686713","BayesComm","fish"
"198","depth__cm","-0.410604273812794","-0.85238909926419","-0.00683155700622133","0.213796565911578","BayesComm","fish"
"199","temperature__C","-0.511349197488033","-0.934952069903703","-0.115353043146897","0.210829435047277","BayesComm","fish"
"200","oxidation_reduction_potential__Mv","-0.0295440208602665","-0.446487303866796","0.412523458278661","0.218035917055331","BayesComm","fish"
"201","salinity__ppt","-0.401640578701029","-1.27771326896155","0.302129728207237","0.414701846924742","BayesComm","fish"
"202","water_crowfoot__Ranunculus","0.896604499981214","0.0967894720189295","1.69189166365958","0.403707401992358","BayesComm","fish"
"203","rushes__Juncus_or_Scirpus","-0.0476851866175329","-1.35089686307627","1.40192742417228","0.702296505873807","BayesComm","fish"
"204","filamentous_algae","-0.479729447036048","-1.45321387423243","0.360557254333066","0.456970155760614","BayesComm","fish"
"205","emergent_grass","-2.48515910763426","-7.3724808561355","0.57941493980939","2.02614817908767","BayesComm","fish"
"206","ivy_leafed_duckweed__Lemna_trisulca","-2.04778412971006","-6.55645932445673","1.31937471911955","2.07136900087109","BayesComm","fish"
