"","coefficient","posterior.mean","lower","upper","sd","model","species"
"V33","temperature__C","0.0539180724595141","-0.0444651379350048","0.147390045420907","0.0521259962838523","Pollock","Anopheles_maculipennis_sl"
"V43","oxidation_reduction_potential__Mv","0.00147834935599835","-0.00262105993430075","0.00586212419728618","0.00219644244777689","Pollock","Anopheles_maculipennis_sl"
"V53","salinity__ppt","-0.0475625051125318","-0.162043384252525","0.0177469757244944","0.0459582406440191","Pollock","Anopheles_maculipennis_sl"
"V63","water_crowfoot__Ranunculus","0.310498404398951","0.0503781392941705","0.627495504781606","0.143788914304193","Pollock","Anopheles_maculipennis_sl"
"V73","rushes__Juncus_or_Scirpus","0.257682572553577","-0.195945157543045","0.783846146179985","0.246691647269223","Pollock","Anopheles_maculipennis_sl"
"V83","filamentous_algae","1.04027583478","0.571485470936216","1.50123192860846","0.236579649740511","Pollock","Anopheles_maculipennis_sl"
"V93","emergent_grass","-0.394109873684306","-0.867616927315729","0.0601062647337228","0.240458455093361","Pollock","Anopheles_maculipennis_sl"
"V103","ivy_leafed_duckweed__Lemna_trisulca","-0.474642349885253","-1.40707200676611","0.406012303800911","0.443341371890425","Pollock","Anopheles_maculipennis_sl"
"V113","bulrushes__Typha","-0.0318228127722829","-0.71285735519213","0.577691407885263","0.325907694056126","Pollock","Anopheles_maculipennis_sl"
"V123","reeds_Phragmites","0.242680483849818","-0.204965691809941","0.723349500439264","0.232601788096555","Pollock","Anopheles_maculipennis_sl"
"V133","marestail__Hippuris","0.188535732680553","-0.244947419525105","0.693736565888079","0.23960286918111","Pollock","Anopheles_maculipennis_sl"
"V143","common_duckweed__Lemna_minor","0.394015704411287","-0.0275048076875798","0.864582404354919","0.220116528093714","Pollock","Anopheles_maculipennis_sl"
"V18","intercept","-2.22712128879746","-4.6690441577893","0.410687837927417","1.29653596976793","Pollock","waterboatmen__Corixidae"
"V24","depth__cm","-0.0135476464885215","-0.0276389751287934","0.000290552452774918","0.00712924964222614","Pollock","waterboatmen__Corixidae"
"V34","temperature__C","0.12109170477078","0.000775805832925763","0.225890455519193","0.0579216557518224","Pollock","waterboatmen__Corixidae"
"V44","oxidation_reduction_potential__Mv","-0.000683758643921269","-0.00566902242442628","0.00420147532448577","0.00251645637748863","Pollock","waterboatmen__Corixidae"
"V54","salinity__ppt","-0.0649677469626851","-0.156632269922857","0.00223441998737321","0.0447192483278298","Pollock","waterboatmen__Corixidae"
"V64","water_crowfoot__Ranunculus","0.318877880143302","-0.0248385334395614","0.659109986202098","0.164054905757685","Pollock","waterboatmen__Corixidae"
"V74","rushes__Juncus_or_Scirpus","0.386408669683456","-0.142292648006102","1.00457914467984","0.292351234970792","Pollock","waterboatmen__Corixidae"
"V84","filamentous_algae","0.408880150550183","-0.0606711335056811","0.909921596044118","0.242349403720319","Pollock","waterboatmen__Corixidae"
"V94","emergent_grass","-0.536491426857496","-1.10249657443779","-0.0252777257315563","0.27921709190609","Pollock","waterboatmen__Corixidae"
"V104","ivy_leafed_duckweed__Lemna_trisulca","-0.255696613136214","-1.11971839377007","0.948266065735837","0.517012671975551","Pollock","waterboatmen__Corixidae"
"V114","bulrushes__Typha","-0.313831710372249","-0.922648707569634","0.280257896086524","0.306691353298812","Pollock","waterboatmen__Corixidae"
"V124","reeds_Phragmites","0.573970583129669","0.0528644751855284","1.19128415086443","0.289049437289496","Pollock","waterboatmen__Corixidae"
"V134","marestail__Hippuris","0.222306269719618","-0.317533906188355","0.909063129069947","0.305355089288522","Pollock","waterboatmen__Corixidae"
"V144","common_duckweed__Lemna_minor","0.341847069723651","-0.215967036037663","0.861973006724213","0.276348675000533","Pollock","waterboatmen__Corixidae"
"V19","intercept","-1.57549957316142","-3.17003256176984","0.143827279920427","0.868870978451555","Pollock","diving_beetles__Dysticidae"
"V25","depth__cm","-0.00740320538868241","-0.0214469287280943","0.00710627505403551","0.00706226755929738","Pollock","diving_beetles__Dysticidae"
"V35","temperature__C","0.0301127112986513","-0.0557759452362382","0.105674568038267","0.0412547594061335","Pollock","diving_beetles__Dysticidae"
"V45","oxidation_reduction_potential__Mv","-0.00241269769752102","-0.00725180550822191","0.00221479674587182","0.00237955587786083","Pollock","diving_beetles__Dysticidae"
"V55","salinity__ppt","-0.0274766785350977","-0.123534470605829","0.0302846469758703","0.037495653415406","Pollock","diving_beetles__Dysticidae"
"V65","water_crowfoot__Ranunculus","0.273140448046092","0.0352713346452087","0.563273471895178","0.129700075823256","Pollock","diving_beetles__Dysticidae"
"V75","rushes__Juncus_or_Scirpus","0.222450856784794","-0.204747318804775","0.84433935890204","0.261704630299725","Pollock","diving_beetles__Dysticidae"
"V85","filamentous_algae","0.0776695174670689","-0.335927853129977","0.477403545180148","0.209052592722496","Pollock","diving_beetles__Dysticidae"
"V95","emergent_grass","-0.440198088732079","-0.96226005223211","-0.024354361006047","0.23852033744513","Pollock","diving_beetles__Dysticidae"
"V105","ivy_leafed_duckweed__Lemna_trisulca","-0.295361378620666","-1.09937372425883","0.623333785411908","0.425199329277792","Pollock","diving_beetles__Dysticidae"
"V115","bulrushes__Typha","0.398346668626491","-0.202433221212124","1.01733561767653","0.310091309449932","Pollock","diving_beetles__Dysticidae"
"V125","reeds_Phragmites","0.269363326064294","-0.125865332337052","0.781407788558298","0.226843705370508","Pollock","diving_beetles__Dysticidae"
"V135","marestail__Hippuris","-0.0252041389572071","-0.66823884318517","0.417806836396833","0.264608860676841","Pollock","diving_beetles__Dysticidae"
"V145","common_duckweed__Lemna_minor","0.436669739763007","0.0745887786105796","0.908087760451673","0.206792381183583","Pollock","diving_beetles__Dysticidae"
"V110","intercept","-1.30583133161985","-3.08550722342781","0.458059336469998","0.923468211639338","Pollock","damselflies__Zygoptera"
"V26","depth__cm","0.00053225936285379","-0.0122004192471147","0.0155311389963567","0.00735011778701156","Pollock","damselflies__Zygoptera"
"V36","temperature__C","0.0452977962807011","-0.0360980655516379","0.125641623315187","0.0412104018611567","Pollock","damselflies__Zygoptera"
"V46","oxidation_reduction_potential__Mv","0.000165320823738935","-0.0044706146374301","0.00512281545521758","0.00243924709539434","Pollock","damselflies__Zygoptera"
"V56","salinity__ppt","-0.00715448349886088","-0.0670133028129387","0.0497916660220697","0.0302468984617385","Pollock","damselflies__Zygoptera"
"V66","water_crowfoot__Ranunculus","0.354617010605048","0.0958445368674151","0.732648153754545","0.162164857921142","Pollock","damselflies__Zygoptera"
"V76","rushes__Juncus_or_Scirpus","0.326632376492278","-0.205382272220016","0.937976882385208","0.2911973826402","Pollock","damselflies__Zygoptera"
"V86","filamentous_algae","0.700444211523167","0.295507051218526","1.12633427368414","0.211922863623764","Pollock","damselflies__Zygoptera"
"V96","emergent_grass","-0.421297879126031","-0.992894794606533","0.0804012870677972","0.272920641830329","Pollock","damselflies__Zygoptera"
"V106","ivy_leafed_duckweed__Lemna_trisulca","-0.510543337023932","-1.42385746653451","0.351624445264694","0.433785773156467","Pollock","damselflies__Zygoptera"
"V116","bulrushes__Typha","-0.338367307349893","-1.05712662078242","0.311584641961298","0.343648767270118","Pollock","damselflies__Zygoptera"
"V126","reeds_Phragmites","0.0933722977752621","-0.292152862920865","0.466372461123543","0.192345897579275","Pollock","damselflies__Zygoptera"
"V136","marestail__Hippuris","0.320734820669628","-0.161979335553081","1.00383075018313","0.299794593676218","Pollock","damselflies__Zygoptera"
"V146","common_duckweed__Lemna_minor","0.332823100754725","-0.0858432047020588","0.760527853784682","0.212450373994391","Pollock","damselflies__Zygoptera"
"V117","intercept","-4.44339331412181","-8.54772545823755","-1.29994668578181","2.1721237478524","Pollock","swimming_beetles__Haliplidae"
"V27","depth__cm","-0.00104336811055572","-0.0123136868696754","0.0140510543287881","0.00706864433339945","Pollock","swimming_beetles__Haliplidae"
"V37","temperature__C","0.175719805257586","0.0393840611243068","0.369178774782489","0.09970007254919","Pollock","swimming_beetles__Haliplidae"
"V47","oxidation_reduction_potential__Mv","-0.000947396864543153","-0.0046603865147416","0.00290096019433159","0.00193560383203861","Pollock","swimming_beetles__Haliplidae"
"V57","salinity__ppt","-0.0292796608295424","-0.0871253370416868","0.0159630393667666","0.0253931028973176","Pollock","swimming_beetles__Haliplidae"
"V67","water_crowfoot__Ranunculus","0.201039122400989","0.00348964632874309","0.431196445338348","0.103976536189301","Pollock","swimming_beetles__Haliplidae"
"V77","rushes__Juncus_or_Scirpus","0.0585165310261322","-0.362811272400379","0.511683829965381","0.210517319154364","Pollock","swimming_beetles__Haliplidae"
"V87","filamentous_algae","0.41474784628242","0.0264388663377339","0.835200543534838","0.207949079232108","Pollock","swimming_beetles__Haliplidae"
"V97","emergent_grass","-0.330103062994966","-0.729832007833831","0.00266785092451596","0.195130982345214","Pollock","swimming_beetles__Haliplidae"
"V107","ivy_leafed_duckweed__Lemna_trisulca","-0.259227933164511","-0.930123949517303","0.536070871302403","0.357445228826026","Pollock","swimming_beetles__Haliplidae"
"V118","bulrushes__Typha","-0.0252256582631742","-0.640584223085556","0.664854090240337","0.32938598961276","Pollock","swimming_beetles__Haliplidae"
"V127","reeds_Phragmites","0.310479944652711","-0.0205164730271308","0.749642178959832","0.198251703035286","Pollock","swimming_beetles__Haliplidae"
"V137","marestail__Hippuris","-0.176489953084572","-0.818874133476925","0.217567591473503","0.274340286069161","Pollock","swimming_beetles__Haliplidae"
"V147","common_duckweed__Lemna_minor","0.361454996758266","0.0447715838617601","0.932052511102546","0.214615407861245","Pollock","swimming_beetles__Haliplidae"
"V119","intercept","-1.68348609527675","-3.70682108048131","0.51196175889372","1.19726513949368","Pollock","opossum_shrimps__Mysidae"
"V28","depth__cm","0.000997918117552247","-0.0115241379313511","0.0190390395943593","0.00808389050410743","Pollock","opossum_shrimps__Mysidae"
"V38","temperature__C","0.0856171821043782","-0.0169978772023103","0.186408604457439","0.0584996018981095","Pollock","opossum_shrimps__Mysidae"
"V48","oxidation_reduction_potential__Mv","0.00358753532222237","-0.000674911998072986","0.00881885603825195","0.00242873641655343","Pollock","opossum_shrimps__Mysidae"
"V58","salinity__ppt","0.00551141731293409","-0.0358558165805455","0.0532705983355125","0.0227430682215372","Pollock","opossum_shrimps__Mysidae"
"V68","water_crowfoot__Ranunculus","0.19131637204791","-0.176256479619437","0.445775145059057","0.149869272269197","Pollock","opossum_shrimps__Mysidae"
"V78","rushes__Juncus_or_Scirpus","-0.0618530292155145","-0.659854663785997","0.344038549009342","0.25532577109706","Pollock","opossum_shrimps__Mysidae"
"V88","filamentous_algae","-1.26015004105114","-1.99082004885164","-0.716263649748816","0.309479020622592","Pollock","opossum_shrimps__Mysidae"
"V98","emergent_grass","-0.382323391811215","-0.857422730136341","0.0267964299832154","0.224028758712536","Pollock","opossum_shrimps__Mysidae"
"V108","ivy_leafed_duckweed__Lemna_trisulca","-0.388092563824244","-1.48462500229871","0.610110265639929","0.489470046833786","Pollock","opossum_shrimps__Mysidae"
"V1110","bulrushes__Typha","-0.772091183041828","-1.87897498308528","0.0343368010706987","0.504254810276183","Pollock","opossum_shrimps__Mysidae"
"V128","reeds_Phragmites","0.340397238609561","-0.00747237263783275","0.752666565659451","0.194112529349821","Pollock","opossum_shrimps__Mysidae"
"V138","marestail__Hippuris","-0.375765228099691","-1.62094539331648","0.228258078166689","0.507104181673789","Pollock","opossum_shrimps__Mysidae"
"V148","common_duckweed__Lemna_minor","0.18753048702617","-0.417635063266007","0.580423289022676","0.249549870920231","Pollock","opossum_shrimps__Mysidae"
"V120","intercept","-4.38257990355496","-8.35384822711133","-1.98814681510948","1.67249333070543","Pollock","ditch_shrimp__Gammarus"
"V29","depth__cm","-0.000974515443790278","-0.0138106583164653","0.0177913694123966","0.0084041982293757","Pollock","ditch_shrimp__Gammarus"
"V39","temperature__C","0.190214743355459","0.0687428634824221","0.374141316126124","0.0791856824553912","Pollock","ditch_shrimp__Gammarus"
"V49","oxidation_reduction_potential__Mv","0.00260223054547039","-0.00289141401840684","0.00847813523890895","0.00284881696578349","Pollock","ditch_shrimp__Gammarus"
"V59","salinity__ppt","0.00340353909719027","-0.0443923145170746","0.0556042230946795","0.0252607010154607","Pollock","ditch_shrimp__Gammarus"
"V69","water_crowfoot__Ranunculus","0.225229694794288","-0.114387643825277","0.514637241038488","0.153990431094579","Pollock","ditch_shrimp__Gammarus"
"V79","rushes__Juncus_or_Scirpus","0.217493928126133","-0.392356798855935","0.912141295161943","0.317746917079597","Pollock","ditch_shrimp__Gammarus"
"V89","filamentous_algae","-0.579394155877788","-1.04688151386238","-0.117298372928817","0.242346932144938","Pollock","ditch_shrimp__Gammarus"
"V99","emergent_grass","-0.411218661608898","-0.8984948343161","-0.014128787574304","0.233187523384314","Pollock","ditch_shrimp__Gammarus"
"V109","ivy_leafed_duckweed__Lemna_trisulca","-0.546452568294752","-1.84754359484443","0.302822589887818","0.516297422366528","Pollock","ditch_shrimp__Gammarus"
"V1111","bulrushes__Typha","-0.539994308483701","-1.41932396260856","0.15231920109168","0.411334990861641","Pollock","ditch_shrimp__Gammarus"
"V129","reeds_Phragmites","0.537591947504545","0.113122613997664","1.04348601303821","0.245226963508233","Pollock","ditch_shrimp__Gammarus"
"V139","marestail__Hippuris","-0.171180956049966","-0.980976902854915","0.35670273683685","0.352500075017105","Pollock","ditch_shrimp__Gammarus"
"V149","common_duckweed__Lemna_minor","0.512107041171533","0.0731548759040988","1.26000926789122","0.297821943087687","Pollock","ditch_shrimp__Gammarus"
"V130","intercept","-10.0388819800133","-16.2173313005551","-5.57193326260846","2.41136606333522","Pollock","beetle_larvae__Coleoptera"
"V210","depth__cm","-0.0130160419801047","-0.0345749573358817","0.00437076760002218","0.00944904756753892","Pollock","beetle_larvae__Coleoptera"
"V310","temperature__C","0.412019394548749","0.203102442488599","0.709128794652563","0.119443516303431","Pollock","beetle_larvae__Coleoptera"
"V410","oxidation_reduction_potential__Mv","-0.00140034846913563","-0.00478318577362901","0.0020973744987934","0.00178876466176104","Pollock","beetle_larvae__Coleoptera"
"V510","salinity__ppt","-0.0158623566010481","-0.0704653699012847","0.0356110431954268","0.026460218680394","Pollock","beetle_larvae__Coleoptera"
"V610","water_crowfoot__Ranunculus","0.20557842711973","-0.0205630315976883","0.561210798413496","0.134615439732236","Pollock","beetle_larvae__Coleoptera"
"V710","rushes__Juncus_or_Scirpus","0.182771235952463","-0.25447906278228","1.02289784199208","0.296365962378051","Pollock","beetle_larvae__Coleoptera"
"V810","filamentous_algae","0.648553945970634","0.0620772953774097","1.30679210743476","0.324863071142902","Pollock","beetle_larvae__Coleoptera"
"V910","emergent_grass","-0.276671632437521","-0.715672867166667","0.0991792009335075","0.204139713909519","Pollock","beetle_larvae__Coleoptera"
"V1010","ivy_leafed_duckweed__Lemna_trisulca","-0.375638890302594","-1.15071410548211","0.25530313382741","0.342389473225099","Pollock","beetle_larvae__Coleoptera"
"V1112","bulrushes__Typha","0.40130331459798","-0.154884337793334","1.03348459333148","0.311294162507708","Pollock","beetle_larvae__Coleoptera"
"V1210","reeds_Phragmites","-0.000953529188714848","-0.411858921564683","0.322620268779111","0.181354716607658","Pollock","beetle_larvae__Coleoptera"
"V1310","marestail__Hippuris","0.137531476077141","-0.277005448225377","0.696035907383793","0.234791496882716","Pollock","beetle_larvae__Coleoptera"
"V1410","common_duckweed__Lemna_minor","0.332784481568193","0.0065659688094112","0.784728572088393","0.187375256713273","Pollock","beetle_larvae__Coleoptera"
"V140","intercept","1.22271514824593","-2.55052155852534","6.00819043607753","2.39792518938988","Pollock","dragonflies__Anisoptera"
"V211","depth__cm","-0.0112165025703652","-0.0296023857507781","0.00876585943750247","0.00943261226239372","Pollock","dragonflies__Anisoptera"
"V311","temperature__C","-0.162073242386698","-0.40136869331737","0.0320046510834812","0.116283683962478","Pollock","dragonflies__Anisoptera"
"V411","oxidation_reduction_potential__Mv","-0.00640974790783469","-0.0114627010646339","-0.000917809221875319","0.00267391870533303","Pollock","dragonflies__Anisoptera"
"V511","salinity__ppt","-0.0354308222706066","-0.150911468474619","0.0416982312770016","0.0481463351025214","Pollock","dragonflies__Anisoptera"
"V611","water_crowfoot__Ranunculus","0.377920729217787","0.0448366949161233","0.787352183779435","0.191561820366803","Pollock","dragonflies__Anisoptera"
"V711","rushes__Juncus_or_Scirpus","0.182347297945998","-0.409116381323973","0.949982740799284","0.330117732919612","Pollock","dragonflies__Anisoptera"
"V811","filamentous_algae","0.226998521640891","-0.253707336529773","0.744595831231673","0.258782907816923","Pollock","dragonflies__Anisoptera"
"V911","emergent_grass","-0.548603262642864","-1.38409666588388","0.0799793829988076","0.383188907417454","Pollock","dragonflies__Anisoptera"
"V1011","ivy_leafed_duckweed__Lemna_trisulca","-0.821003618201869","-2.18560256491345","0.232864748202693","0.606088531509098","Pollock","dragonflies__Anisoptera"
"V1113","bulrushes__Typha","-0.0769315568925345","-1.17455738941984","0.656754836179655","0.446091242511722","Pollock","dragonflies__Anisoptera"
"V1211","reeds_Phragmites","0.125128349566497","-0.533304750939207","0.633596862067804","0.289776530322085","Pollock","dragonflies__Anisoptera"
"V1311","marestail__Hippuris","-0.133580539320897","-1.15087665552883","0.544245576166002","0.420114313477805","Pollock","dragonflies__Anisoptera"
"V1411","common_duckweed__Lemna_minor","0.513821452648137","-0.0308286937030765","1.08941590988073","0.272523496956073","Pollock","dragonflies__Anisoptera"
"V150","intercept","-5.9652931584151","-9.26163415528702","-2.52402639582311","1.57304133790268","Pollock","mayflies__Ephemeroptera"
"V212","depth__cm","-0.00887337624770278","-0.0238335128362932","0.00673253171304542","0.00772606403356333","Pollock","mayflies__Ephemeroptera"
"V312","temperature__C","0.253711882803346","0.108675230941384","0.410509080179905","0.0711533748859123","Pollock","mayflies__Ephemeroptera"
"V412","oxidation_reduction_potential__Mv","-0.000211812556083769","-0.00505484622642815","0.00457495461967575","0.00246775656785194","Pollock","mayflies__Ephemeroptera"
"V512","salinity__ppt","-0.0916194750035846","-0.211337715457899","-0.00653621716514038","0.0564780995780876","Pollock","mayflies__Ephemeroptera"
"V612","water_crowfoot__Ranunculus","0.316699763848295","0.0333378702593055","0.677481061973916","0.158654165138973","Pollock","mayflies__Ephemeroptera"
"V712","rushes__Juncus_or_Scirpus","0.161469711449031","-0.409599825926935","0.842839779594551","0.302861156849431","Pollock","mayflies__Ephemeroptera"
"V812","filamentous_algae","0.464122359932387","0.0432159903401737","0.893217469291563","0.218962566107262","Pollock","mayflies__Ephemeroptera"
"V912","emergent_grass","-0.501429319190971","-1.10945063134265","-0.0361115388437835","0.279252024775039","Pollock","mayflies__Ephemeroptera"
"V1012","ivy_leafed_duckweed__Lemna_trisulca","-0.0616280195904695","-0.929393344167702","1.25210851997408","0.561374615930295","Pollock","mayflies__Ephemeroptera"
"V1114","bulrushes__Typha","0.407396363449463","-0.242092038022582","1.11408408628906","0.350647967467463","Pollock","mayflies__Ephemeroptera"
"V1212","reeds_Phragmites","0.0154578219809112","-0.474821225436991","0.445379330346114","0.232316134784108","Pollock","mayflies__Ephemeroptera"
"V1312","marestail__Hippuris","0.0322363236634409","-0.534242577398931","0.554331812486971","0.270903822905857","Pollock","mayflies__Ephemeroptera"
"V1412","common_duckweed__Lemna_minor","0.552901336611851","0.0700546357856064","1.07855010614546","0.248818448140194","Pollock","mayflies__Ephemeroptera"
"V151","intercept","-3.24617470626453","-7.49649892443058","-0.678889159332308","2.08615790686604","Pollock","newts__Pleurodelinae"
"V213","depth__cm","-0.010360857837791","-0.0265034761952857","0.00112608721462621","0.00703203198440885","Pollock","newts__Pleurodelinae"
"V313","temperature__C","0.0418066325895353","-0.109316422143265","0.286849566159602","0.123014880258467","Pollock","newts__Pleurodelinae"
"V413","oxidation_reduction_potential__Mv","-0.00245274751075816","-0.0074733142915585","0.00198801363783889","0.00234552188955187","Pollock","newts__Pleurodelinae"
"V513","salinity__ppt","-0.0170491446379862","-0.0840734779793908","0.0436070993577001","0.0324374972170175","Pollock","newts__Pleurodelinae"
"V613","water_crowfoot__Ranunculus","0.212131296720066","-0.00122815835915973","0.459198930470987","0.110359449778336","Pollock","newts__Pleurodelinae"
"V713","rushes__Juncus_or_Scirpus","0.137479805588487","-0.384167316679484","0.879229812567269","0.304587619133267","Pollock","newts__Pleurodelinae"
"V813","filamentous_algae","0.887496698382163","0.232821356877739","1.5523949509945","0.370088318950811","Pollock","newts__Pleurodelinae"
"V913","emergent_grass","-0.304852320819075","-0.640981701897993","0.0335579328302573","0.17677924162542","Pollock","newts__Pleurodelinae"
"V1013","ivy_leafed_duckweed__Lemna_trisulca","-0.405242064067638","-1.35543830484877","0.309082796280648","0.398907650378424","Pollock","newts__Pleurodelinae"
"V1115","bulrushes__Typha","0.143823382872003","-0.453364076329978","0.856155857971984","0.327514357476564","Pollock","newts__Pleurodelinae"
"V1213","reeds_Phragmites","0.151815106832627","-0.256021006646332","0.61217638229678","0.212989647057855","Pollock","newts__Pleurodelinae"
"V1313","marestail__Hippuris","-0.0997415032900917","-0.621115800591361","0.278676096075469","0.229976944062137","Pollock","newts__Pleurodelinae"
"V1413","common_duckweed__Lemna_minor","0.344041471926531","0.025640179903773","0.788762815171573","0.187257371544846","Pollock","newts__Pleurodelinae"
"V152","intercept","0.362101910871721","-2.71352700773009","5.99072931247846","2.27823531776863","Pollock","fish"
"V214","depth__cm","-0.0147646986372247","-0.0355946480257328","-0.000859366062098484","0.00878559068382311","Pollock","fish"
"V314","temperature__C","-0.0905340548614799","-0.340521765858665","0.0460966945088461","0.103986276982912","Pollock","fish"
"V414","oxidation_reduction_potential__Mv","-0.00133945972709007","-0.00665859461964735","0.0045226593647826","0.00283087868830868","Pollock","fish"
"V514","salinity__ppt","-0.0133655620030106","-0.0727587680199025","0.0448624031113272","0.0302325319546984","Pollock","fish"
"V614","water_crowfoot__Ranunculus","0.402571607732225","0.0959940931696197","0.863260440215572","0.194373067895421","Pollock","fish"
"V714","rushes__Juncus_or_Scirpus","0.247365701425472","-0.210279823310933","0.79839560607699","0.25461350716795","Pollock","fish"
